,close,high,low,open,volume
1600156800,146.0,146.0,146.0,146.0,6
1600157100,146.0,146.0,146.0,146.0,0
1600157400,146.0,146.0,146.0,146.0,0
1600157700,146.0,146.0,146.0,146.0,0
1600158000,146.0,146.0,146.0,146.0,0
1600158300,146.0,146.0,146.0,146.0,0
1600158600,146.0,146.0,146.0,146.0,0
1600158900,146.0,146.0,146.0,146.0,0
1600159200,146.0,146.0,146.0,146.0,0
1600159500,146.0,146.0,146.0,146.0,0
1600159800,146.0,146.0,146.0,146.0,0
1600160100,146.0,146.0,146.0,146.0,0
1600160400,146.0,146.0,146.0,146.0,0
1600160700,146.13,146.2,146.13,146.2,5
1600161000,146.13,146.13,146.13,146.13,0
1600161300,146.13,146.13,146.13,146.13,0
1600161600,146.13,146.13,146.13,146.13,0
1600161900,146.75,146.75,146.75,146.75,1
1600162200,146.75,146.75,146.75,146.75,0
1600162500,146.75,146.75,146.75,146.75,0
1600162800,146.75,146.75,146.75,146.75,0
1600163100,146.76,146.76,146.76,146.76,6
1600163400,146.76,146.76,146.76,146.76,0
1600163700,146.76,146.76,146.76,146.76,0
1600164000,146.76,146.76,146.76,146.76,0
1600164300,146.76,146.76,146.76,146.76,0
1600164600,146.76,146.76,146.76,146.76,0
1600164900,147.0,147.01,146.99,146.99,12
1600165200,147.0,147.0,147.0,147.0,0
1600165500,147.0,147.0,147.0,147.0,0
1600165800,147.0,147.0,147.0,147.0,0
1600166100,147.0,147.0,147.0,147.0,0
1600166400,146.95,146.95,146.95,146.95,1
1600166700,146.95,146.95,146.95,146.95,0
1600167000,146.95,146.95,146.95,146.95,0
1600167300,146.95,146.95,146.95,146.95,0
1600167600,147.0,147.9,147.0,147.9,26
1600167900,147.3,147.3,147.2,147.2,4
1600168200,147.3,147.3,147.3,147.3,0
1600168500,147.25,147.25,147.25,147.25,4
1600168800,147.2,147.26,147.2,147.2,3
1600169100,147.49,147.49,147.2,147.2,4
1600169400,147.5,147.5,147.5,147.5,2
1600169700,147.45,147.5,147.45,147.5,2
1600170000,147.45,147.8,147.3,147.8,4
1600170300,147.45,147.45,147.45,147.45,2
1600170600,147.45,147.45,147.45,147.45,0
1600170900,147.64,147.64,147.64,147.64,2
1600171200,147.2,147.5,147.0,147.47,46
1600171500,147.58,147.58,147.58,147.58,1
1600171800,147.45,147.66,147.45,147.6,5
1600172100,147.6,147.8,147.6,147.7,5
1600172400,147.68,147.7,147.68,147.7,2
1600172700,147.8,147.8,147.66,147.66,8
1600173000,148.0,148.0,147.8,147.8,17
1600173300,148.03,148.2,148.0,148.0,7
1600173600,148.23,148.25,147.99,148.25,27
1600173900,148.0,148.11,147.87,148.11,8
1600174200,148.0,148.0,147.85,147.98,9
1600174500,147.8,148.11,147.8,148.1,22
1600174800,148.0,148.0,147.65,147.83,29
1600175100,148.0,148.0,148.0,148.0,0
1600175400,147.72,147.75,147.72,147.75,12
1600175700,147.95,147.95,147.88,147.95,19
1600176000,147.88,147.88,147.8,147.85,6
1600176300,146.0,147.8,146.0,147.8,72
1600176600,148.69,149.05,146.13,146.13,4309
1600176900,149.56,149.69,147.71,148.45,2569
1600177200,150.19,151.0,149.29,149.59,4173
1600177500,150.81,151.45,148.97,150.18,3924
1600177800,151.23,151.77,150.06,150.88,2482
1600178100,151.86,152.24,150.66,151.22,2982
1600178400,152.52,152.58,151.33,151.81,3264
1600178700,152.45,152.6,151.26,152.51,3081
1600179000,153.54,153.8,152.44,152.47,7434
1600179300,152.96,154.31,152.77,153.68,5587
1600179600,152.42,153.48,152.22,153.02,3434
1600179900,153.21,153.66,152.36,152.45,2421
1600180200,153.08,153.28,152.69,153.19,1575
1600180500,153.55,154.15,153.02,153.08,2417
1600180800,153.03,153.72,152.86,153.51,2593
1600181100,152.33,153.29,151.93,153.03,2435
1600181400,152.23,152.47,151.53,152.33,2058
1600181700,152.73,152.88,152.17,152.17,1904
1600182000,153.03,153.28,152.54,152.75,1651
1600182300,153.0,153.39,152.88,153.07,948
1600182600,155.79,155.79,153.02,153.03,4228
1600182900,155.41,155.87,154.7,155.78,3031
1600183200,156.78,156.8,155.21,155.39,5002
1600183500,156.9,157.5,156.3,156.75,4468
1600183800,157.8,158.5,156.8,156.99,4099
1600184100,157.79,157.88,156.62,157.74,3253
1600184400,156.36,157.87,156.2,157.71,1993
1600184700,155.8,156.75,155.75,156.32,2628
1600185000,156.04,156.49,155.65,155.78,1415
1600185300,156.13,156.87,156.02,156.02,1288
1600185600,155.86,156.24,155.49,156.14,1912
1600185900,155.5,156.39,155.38,155.84,1820
1600186200,155.2,155.52,155.09,155.45,1639
1600186500,154.7,155.41,154.69,155.18,1185
1600186800,155.6,155.79,154.69,154.73,1399
1600187100,156.2,156.42,154.95,155.56,1905
1600187400,156.21,156.32,155.82,156.17,1578
1600187700,155.59,156.45,155.46,156.24,1235
1600188000,155.76,155.77,155.4,155.62,784
1600188300,154.75,155.82,154.64,155.78,1347
1600188600,154.74,155.02,154.38,154.69,1414
1600188900,154.7,154.98,154.36,154.76,1005
1600189200,154.76,155.37,154.62,154.64,962
1600189500,154.45,154.85,154.28,154.84,895
1600189800,154.46,154.83,154.41,154.45,557
1600190100,155.29,155.5,154.38,154.5,1195
1600190400,154.41,155.5,154.07,155.27,1321
1600190700,154.2,154.61,154.07,154.44,443
1600191000,154.19,154.3,153.81,154.23,1134
1600191300,154.21,154.52,154.0,154.15,919
1600191600,153.82,154.21,153.5,154.21,1722
1600191900,153.98,154.22,153.77,153.82,783
1600192200,154.19,154.52,153.67,153.99,891
1600192500,153.86,154.29,153.73,154.19,309
1600192800,153.96,154.0,153.31,153.87,985
1600193100,153.87,154.46,153.75,153.99,562
1600193400,154.39,154.56,153.71,153.84,679
1600193700,154.35,154.89,154.29,154.34,1008
1600194000,154.3,154.59,154.01,154.29,545
1600194300,154.53,154.55,153.87,154.31,1081
1600194600,154.03,154.58,153.96,154.53,646
1600194900,154.39,154.4,154.0,154.06,891
1600195200,154.78,154.99,154.29,154.43,627
1600195500,154.91,155.1,154.62,154.84,1238
1600195800,154.63,155.19,154.42,154.94,962
1600196100,155.3,155.38,154.5,154.63,1287
1600196400,155.15,155.82,155.06,155.3,2240
1600196700,154.37,155.21,154.13,155.15,1583
1600197000,154.22,154.67,154.14,154.39,715
1600197300,153.87,154.25,153.82,154.03,910
1600197600,153.28,154.09,152.91,153.89,1909
1600197900,154.09,154.22,153.18,153.36,1328
1600198200,153.01,154.1,152.61,154.03,1749
