,close,high,low,open,volume
1601280000,114.17,114.32,113.7,113.8,493
1601281800,114.19,114.42,114.15,114.28,211
1601283600,114.3,114.35,114.2,114.2,91
1601285400,114.26,114.4,114.2,114.27,216
1601287200,114.64,114.8,114.18,114.21,956
1601289000,114.7,114.9,114.58,114.64,416
1601290800,114.94,115.1,114.35,114.6,5229
1601292600,115.4,115.45,114.93,114.94,2992
1601294400,115.21,115.5,114.35,115.41,9099
1601296200,115.15,115.47,115.07,115.25,3351
1601298000,114.86,115.25,114.67,115.16,6603
1601299800,113.49,115.32,112.96,114.91,205861
1601301600,113.53,113.89,112.78,113.49,112195
1601303400,112.9,113.73,112.82,113.53,81759
1601305200,113.56,113.68,112.9,112.91,69914
1601307000,113.67,113.85,113.23,113.56,61673
1601308800,113.35,113.69,113.13,113.67,49934
1601310600,113.91,113.97,113.26,113.35,55051
1601312400,114.25,114.4,113.64,113.91,64622
1601314200,114.57,114.72,114.25,114.25,73718
1601316000,114.12,114.68,113.81,114.56,68144
1601317800,114.34,114.43,114.02,114.13,53414
1601319600,114.73,114.77,114.17,114.34,72607
1601321400,115.0,115.0,114.16,114.72,149469
1601323200,115.09,115.37,114.93,115.0,97810
1601325000,115.18,115.32,115.1,115.1,1887
1601326800,114.92,115.2,114.91,115.19,1109
1601328600,114.98,115.06,114.92,114.93,784
1601330400,115.12,115.2,115.0,115.0,907
1601332200,115.18,115.25,115.1,115.12,693
1601334000,115.36,115.38,115.17,115.18,762
1601335800,115.5,115.5,115.28,115.36,1341
1601366400,114.59,115.0,114.2,115.0,223
1601368200,114.61,114.74,114.49,114.59,127
1601370000,114.4,114.89,114.24,114.6,95
1601371800,114.8,114.84,114.22,114.4,180
1601373600,115.09,115.1,114.62,114.77,211
1601375400,114.9,115.11,114.73,115.07,137
1601377200,114.86,115.2,114.65,114.92,2871
1601379000,114.48,114.95,114.48,114.88,1221
1601380800,114.75,115.2,114.42,115.12,4481
1601382600,114.94,115.03,114.6,114.8,2375
1601384400,114.49,115.0,114.4,114.91,2998
1601386200,113.94,115.31,113.76,114.54,147348
1601388000,114.32,114.8,113.84,113.93,88320
1601389800,113.95,114.37,113.57,114.33,88607
1601391600,114.11,114.32,113.81,113.95,56887
1601393400,113.95,114.48,113.78,114.1,56805
1601395200,114.03,114.14,113.79,113.95,46125
1601397000,114.25,114.27,113.89,114.04,38656
1601398800,113.98,114.25,113.68,114.25,48966
1601400600,114.32,114.53,113.93,113.97,40881
