,close,high,low,open,volume
1601280000,114.25,114.32,113.7,113.8,429
1601280900,114.17,114.31,114.12,114.18,64
1601281800,114.32,114.42,114.17,114.28,126
1601282700,114.19,114.29,114.15,114.28,84
1601283600,114.25,114.35,114.2,114.2,49
1601284500,114.3,114.35,114.21,114.21,42
1601285400,114.3,114.4,114.22,114.27,167
1601286300,114.26,114.3,114.2,114.28,49
1601287200,114.5,114.59,114.18,114.21,731
1601288100,114.64,114.8,114.42,114.48,224
1601289000,114.64,114.81,114.58,114.64,210
1601289900,114.7,114.9,114.62,114.62,206
1601290800,114.9,114.94,114.35,114.6,3027
1601291700,114.94,115.1,114.74,114.9,2201
1601292600,115.0,115.05,114.93,114.94,839
1601293500,115.4,115.45,114.93,115.0,2152
1601294400,115.32,115.5,114.35,115.41,7171
1601295300,115.21,115.5,115.21,115.32,1927
1601296200,115.23,115.47,115.08,115.25,1722
1601297100,115.15,115.39,115.07,115.2,1629
1601298000,114.9,115.25,114.88,115.16,2870
1601298900,114.86,115.08,114.67,114.9,3732
1601299800,113.52,115.32,113.46,114.91,130440
1601300700,113.49,113.84,112.96,113.53,75421
1601301600,113.34,113.65,112.78,113.49,56402
1601302500,113.53,113.89,113.17,113.33,55793
1601303400,113.22,113.73,113.06,113.53,41357
1601304300,112.9,113.44,112.82,113.23,40402
1601305200,113.55,113.68,112.9,112.91,39368
1601306100,113.56,113.65,113.15,113.55,30545
1601307000,113.4,113.62,113.23,113.56,27520
1601307900,113.67,113.85,113.25,113.42,34153
1601308800,113.44,113.69,113.26,113.67,26186
1601309700,113.35,113.56,113.13,113.44,23748
1601310600,113.84,113.86,113.26,113.35,27059
1601311500,113.91,113.97,113.71,113.83,27992
1601312400,113.85,114.03,113.64,113.91,29257
1601313300,114.25,114.4,113.84,113.86,35365
1601314200,114.58,114.72,114.25,114.25,39932
1601315100,114.57,114.68,114.26,114.58,33786
1601316000,114.23,114.68,114.05,114.56,35859
1601316900,114.12,114.37,113.81,114.23,32285
1601317800,114.37,114.42,114.02,114.13,27416
1601318700,114.34,114.43,114.16,114.37,25998
1601319600,114.43,114.5,114.17,114.34,31973
1601320500,114.73,114.77,114.32,114.43,40633
1601321400,114.69,114.74,114.16,114.72,51424
1601322300,115.0,115.0,114.37,114.68,98045
1601323200,115.29,115.3,114.93,115.0,96453
1601324100,115.09,115.37,115.02,115.3,1356
1601325000,115.32,115.32,115.1,115.1,1175
1601325900,115.18,115.3,115.15,115.28,711
1601326800,115.07,115.2,115.06,115.19,413
1601327700,114.92,115.11,114.91,115.06,696
1601328600,115.04,115.06,114.92,114.93,436
1601329500,114.98,115.05,114.94,115.02,348
1601330400,115.08,115.15,115.0,115.0,472
1601331300,115.12,115.2,115.04,115.05,435
1601332200,115.19,115.25,115.1,115.12,551
1601333100,115.18,115.24,115.15,115.19,141
1601334000,115.25,115.28,115.17,115.18,314
1601334900,115.36,115.38,115.25,115.25,448
1601335800,115.35,115.4,115.28,115.36,502
1601336700,115.5,115.5,115.32,115.35,839
1601366400,114.43,115.0,114.2,115.0,180
1601367300,114.59,114.7,114.4,114.4,43
1601368200,114.5,114.74,114.5,114.59,56
1601369100,114.61,114.69,114.49,114.5,70
1601370000,114.6,114.89,114.57,114.6,44
1601370900,114.4,114.65,114.24,114.65,50
1601371800,114.54,114.62,114.22,114.4,65
1601372700,114.8,114.84,114.5,114.58,114
1601373600,114.95,114.98,114.62,114.77,130
1601374500,115.09,115.1,114.93,115.0,80
1601375400,114.8,115.11,114.73,115.07,97
1601376300,114.9,114.9,114.75,114.78,39
1601377200,115.1,115.2,114.8,114.92,1056
1601378100,114.86,115.11,114.65,115.1,1814
1601379000,114.59,114.95,114.48,114.88,850
1601379900,114.48,114.84,114.48,114.59,371
1601380800,114.7,115.2,114.42,115.12,3606
1601381700,114.75,114.82,114.64,114.7,875
1601382600,114.79,114.95,114.6,114.8,961
1601383500,114.94,115.03,114.64,114.77,1414
1601384400,114.65,115.0,114.6,114.91,1364
1601385300,114.49,114.82,114.4,114.65,1634
1601386200,114.01,115.31,113.86,114.54,93586
1601387100,113.94,114.36,113.76,114.01,53762
1601388000,114.51,114.66,113.84,113.93,51001
1601388900,114.32,114.8,114.32,114.5,37318
1601389800,113.94,114.37,113.69,114.33,51514
1601390700,113.95,114.17,113.57,113.92,37093
1601391600,113.97,114.24,113.81,113.95,31227
1601392500,114.11,114.32,113.89,113.98,25660
1601393400,114.06,114.48,113.91,114.1,27506
1601394300,113.95,114.14,113.78,114.06,29299
1601395200,113.87,114.06,113.79,113.95,21943
1601396100,114.03,114.14,113.81,113.87,24182
1601397000,114.04,114.26,113.89,114.04,20781
1601397900,114.25,114.27,113.99,114.04,17875
1601398800,113.76,114.25,113.68,114.25,28607
1601399700,113.98,114.03,113.68,113.76,20358
1601400600,113.97,114.13,113.93,113.97,16962
1601401500,114.32,114.53,113.96,113.97,23919
1601402400,114.32,114.5,114.2,114.32,20163
1601403300,114.41,114.48,114.22,114.32,17582
1601404200,114.59,114.65,114.39,114.42,26607
1601405100,114.4,114.67,114.36,114.59,23491
1601406000,114.57,114.64,114.33,114.39,22771
1601406900,114.25,114.7,114.12,114.56,35376
1601407800,114.01,114.36,113.85,114.26,30980
1601408700,114.11,114.48,113.93,114.02,44797
1601409600,114.33,114.39,114.05,114.17,50744
1601410500,114.16,114.35,114.09,114.33,499
1601411400,114.2,114.34,114.09,114.14,763
1601412300,114.08,114.25,114.06,114.2,4466
1601413200,113.95,114.08,113.85,114.08,502
1601414100,113.93,114.0,113.88,113.99,364
1601415000,114.05,114.05,113.95,113.96,275
1601415900,114.02,114.06,113.98,114.04,122
1601416800,114.09,114.1,114.02,114.08,284
1601417700,114.05,114.11,114.04,114.09,257
1601418600,114.01,114.1,114.0,114.05,218
1601419500,114.16,114.29,114.01,114.03,368
1601420400,114.29,114.35,114.18,114.18,269
1601421300,114.25,114.31,114.09,114.29,4569
1601422200,114.25,114.26,114.16,114.26,247
1601423100,114.3,114.34,114.26,114.26,585
1601452800,113.07,113.4,112.75,113.1,193
1601453700,112.97,113.3,112.97,113.07,62
1601454600,113.01,113.22,112.72,113.06,79
1601455500,113.26,113.26,113.02,113.06,13
1601456400,112.84,113.27,112.8,113.26,81
1601457300,112.61,113.09,112.44,113.0,52
1601458200,112.99,112.99,112.7,112.7,25
1601459100,113.07,113.14,112.89,112.89,83
1601460000,113.0,113.06,112.76,113.06,15
1601460900,113.1,113.1,113.0,113.1,26
1601461800,113.65,113.71,113.12,113.12,90
1601462700,113.5,113.68,113.4,113.6,71
1601463600,113.41,113.63,113.3,113.49,948
1601464500,113.48,113.52,113.19,113.49,583
1601465400,113.2,113.55,113.15,113.55,437
1601466300,113.2,113.33,113.12,113.2,312
1601467200,113.4,114.37,113.08,113.49,2887
1601468100,113.7,113.7,113.37,113.38,1430
1601469000,114.11,114.23,113.61,113.7,2219
1601469900,114.03,114.15,113.9,114.13,1094
1601470800,113.98,114.19,113.84,114.01,1294
1601471700,113.67,114.14,113.6,114.0,1060
1601472600,114.25,114.72,113.62,113.63,60021
1601473500,115.76,115.86,114.24,114.24,71755
1601474400,115.95,116.28,115.32,115.74,70722
1601475300,116.15,116.49,115.82,115.95,54983
1601476200,116.01,116.42,115.87,116.14,48506
1601477100,116.17,116.25,115.77,116.02,37152
1601478000,116.04,116.29,115.71,116.16,40061
1601478900,115.81,116.05,115.75,116.04,29177
1601479800,116.19,116.2,115.76,115.83,29569
1601480700,116.58,116.7,116.14,116.18,46455
1601481600,116.81,116.82,116.47,116.58,25406
1601482500,116.59,116.89,116.47,116.81,25041
1601483400,116.2,116.74,116.15,116.6,24020
1601484300,116.24,116.38,116.05,116.2,20917
1601485200,115.91,116.3,115.78,116.24,24989
1601486100,116.27,116.3,115.88,115.91,21327
1601487000,116.62,116.67,116.24,116.25,24594
1601487900,116.82,116.97,116.55,116.62,31210
1601488800,117.04,117.21,116.8,116.83,39812
1601489700,116.75,117.26,116.35,117.04,51586
1601490600,115.97,116.74,115.93,116.71,37688
1601491500,116.37,116.46,115.67,115.97,55226
1601492400,115.92,116.65,115.85,116.37,47426
1601493300,115.58,115.95,114.96,115.91,69913
1601494200,115.79,115.83,115.15,115.59,43812
1601495100,115.63,116.4,115.58,115.79,86665
1601496000,115.31,115.99,115.19,115.62,156882
1601496900,115.42,115.5,115.35,115.35,737
1601497800,115.33,115.81,115.2,115.45,901
1601498700,115.33,115.33,115.21,115.32,435
1601499600,115.45,115.45,115.3,115.3,379
1601500500,115.48,115.59,115.41,115.45,431
1601501400,115.52,115.57,115.47,115.5,248
1601502300,115.57,115.6,115.5,115.53,236
1601503200,115.78,116.0,115.59,115.59,745
1601504100,115.91,116.0,115.73,115.78,467
1601505000,115.9,115.93,115.86,115.91,289
1601505900,116.05,116.15,115.85,115.89,505
1601506800,116.14,116.15,116.01,116.09,328
1601507700,116.04,116.13,116.03,116.11,283
1601508600,116.15,116.2,116.01,116.04,354
1601509500,116.3,116.3,116.13,116.15,863
1601539200,117.01,117.09,116.71,116.71,163
1601540100,116.8,117.19,116.8,117.03,105
1601541000,116.7,116.76,116.51,116.76,98
1601541900,116.71,116.79,116.69,116.7,81
1601542800,117.0,117.0,116.77,116.81,27
1601543700,117.1,117.1,116.95,117.0,53
1601544600,117.22,117.25,116.93,117.1,246
1601545500,117.47,117.48,117.05,117.21,189
1601546400,117.28,117.5,117.19,117.38,129
1601547300,117.6,117.6,117.14,117.27,125
1601548200,117.46,117.48,117.22,117.47,80
1601549100,117.49,117.6,117.4,117.48,37
1601550000,117.59,117.59,117.16,117.35,1274
1601550900,117.45,117.7,117.4,117.6,409
1601551800,117.38,117.53,117.38,117.48,434
1601552700,117.54,117.54,117.39,117.39,421
1601553600,117.43,117.63,117.2,117.53,3383
1601554500,117.66,117.66,117.3,117.44,1028
1601555400,118.05,118.1,117.46,117.65,3134
1601556300,117.7,118.09,117.62,118.05,2120
