,close,high,low,open,volume
1602236400,144.0,144.0,144.0,144.0,1
1602237600,144.0,144.0,144.0,144.0,0
1602238800,144.0,144.0,144.0,144.0,0
1602240000,144.0,144.0,144.0,144.0,0
1602241200,144.0,144.0,144.0,144.0,0
1602242400,144.0,144.0,144.0,144.0,0
1602243600,144.4,144.4,144.06,144.06,2
1602244800,144.3,145.0,144.25,144.99,6
1602246000,144.45,144.45,144.42,144.42,6
1602247200,144.5,144.5,144.2,144.31,5
1602248400,144.54,144.55,144.5,144.55,4
1602249600,143.12,144.5,142.61,144.5,1382
1602250800,144.62,144.8,142.8,143.12,1383
1602252000,144.66,144.9,143.9,144.71,882
1602253200,145.02,145.63,144.44,144.49,1249
1602254400,144.66,145.18,144.38,145.04,538
1602255600,144.39,144.96,144.35,144.67,644
1602256800,144.98,145.18,144.42,144.54,853
1602258000,144.15,144.99,143.87,144.99,670
1602259200,144.59,144.73,143.77,144.1,787
1602260400,144.38,144.64,143.8,144.64,636
1602261600,144.03,144.66,143.99,144.42,712
1602262800,143.62,144.41,143.57,144.01,656
1602264000,143.58,143.77,143.17,143.6,556
1602265200,143.98,144.1,143.38,143.58,601
1602266400,144.07,144.15,143.69,143.93,597
1602267600,143.97,144.14,143.74,144.0,584
1602268800,143.9,144.07,143.55,143.92,453
1602270000,144.11,144.24,143.52,143.98,645
1602271200,143.83,144.29,143.79,144.15,613
1602272400,143.58,144.0,143.52,143.84,2032
1602273600,143.52,143.95,143.52,143.58,1248
1602274800,143.58,143.75,143.58,143.58,12
1602276000,143.8,143.8,143.6,143.6,2
1602277200,143.6,143.62,143.6,143.62,28
1602278400,143.6,143.6,143.6,143.6,17
1602279600,143.6,143.6,143.6,143.6,3
1602280800,143.58,143.6,143.58,143.6,3
1602282000,143.58,143.58,143.58,143.58,0
1602283200,143.5,143.5,143.5,143.5,1
1602284400,143.5,143.5,143.5,143.5,0
1602285600,143.5,143.5,143.5,143.5,0
1602286800,143.5,143.5,143.5,143.5,1
1602489600,145.0,145.0,144.5,144.55,5
1602490800,145.0,145.0,145.0,145.0,0
1602492000,145.0,145.0,145.0,145.0,0
1602493200,147.0,147.0,147.0,147.0,3
1602494400,147.0,147.0,147.0,147.0,3
1602495600,147.0,147.0,147.0,147.0,1
1602496800,147.0,147.0,147.0,147.0,0
1602498000,147.15,147.15,147.15,147.15,1
1602499200,147.15,147.15,147.15,147.15,0
1602500400,147.05,147.05,146.05,146.05,18
1602501600,146.9,147.02,146.9,147.02,13
1602502800,146.6,146.6,146.57,146.57,6
1602504000,146.42,147.0,146.01,146.74,32
1602505200,146.5,146.72,146.45,146.5,22
1602506400,146.58,146.9,146.5,146.5,36
1602507600,147.08,147.09,146.52,146.7,87
1602508800,149.6,149.75,145.6,147.0,4235
1602510000,148.46,149.61,147.58,149.53,4107
1602511200,147.09,148.47,146.2,148.41,2484
1602512400,146.72,147.93,146.66,147.15,1164
1602513600,147.05,147.32,146.45,146.67,916
1602514800,147.11,147.75,147.04,147.2,1175
1602516000,145.96,147.31,145.76,147.2,1134
1602517200,145.82,145.99,144.82,145.95,1370
1602518400,145.98,146.5,145.66,145.85,675
1602519600,145.65,145.97,145.28,145.89,617
1602520800,147.08,147.2,145.7,145.7,1415
1602522000,147.02,147.25,146.33,147.08,837
1602523200,147.08,147.16,146.65,147.0,450
1602524400,146.86,147.55,146.5,147.1,800
1602525600,146.82,147.44,146.75,146.93,519
1602526800,146.65,147.12,146.45,146.8,640
1602528000,146.53,146.9,146.27,146.68,498
1602529200,145.77,146.87,145.6,146.59,662
1602530400,145.88,146.15,145.54,146.0,580
1602531600,145.92,146.17,145.36,145.9,1505
1602532800,145.76,146.21,145.76,145.96,7230
1602534000,146.21,146.21,145.91,145.98,11
1602535200,146.3,146.3,146.3,146.3,1
1602536400,146.3,146.3,146.3,146.3,0
1602537600,146.4,146.4,146.4,146.4,1
1602538800,146.4,146.4,146.4,146.4,0
1602540000,146.4,146.4,146.3,146.3,3
1602541200,146.4,146.4,146.4,146.4,0
1602542400,146.6,146.6,146.48,146.48,4
1602543600,146.6,146.6,146.6,146.6,0
1602544800,146.4,146.5,146.4,146.5,4
1602546000,146.4,146.4,146.4,146.4,0
1602586800,147.27,147.27,146.2,147.0,10
1602588000,147.27,147.27,147.27,147.27,1
1602589200,147.02,147.02,147.02,147.02,1
1602590400,147.15,147.4,147.0,147.2,25
1602591600,147.1,147.19,147.0,147.0,23
1602592800,146.6,147.02,146.6,147.01,16
1602594000,146.32,146.32,146.32,146.32,1
1602595200,148.17,149.58,146.4,146.4,3063
1602596400,152.82,152.82,148.32,148.45,8793
1602597600,152.15,152.99,150.87,152.88,4017
1602598800,153.16,153.45,151.5,152.17,3279
1602600000,152.59,153.63,152.54,153.22,3032
1602601200,152.34,152.69,151.23,152.59,1818
