,close,high,low,open,volume
1602241200,483.9,484.25,483.15,483.18,20
1602242400,484.4,484.5,483.98,484.42,21
1602243600,486.5,487.04,484.76,484.76,48
1602244800,485.5,487.0,483.17,483.18,65
1602246000,487.75,487.75,485.7,485.72,79
1602247200,488.1,489.0,487.75,487.75,139
1602248400,488.0,488.64,487.1,487.24,79
1602249600,492.47,496.11,484.08,487.99,9982
1602250800,494.72,497.84,492.48,492.65,8223
1602252000,494.7,497.2,492.0,494.65,4798
1602253200,497.68,498.68,494.0,494.43,4058
1602254400,496.54,498.86,496.01,497.53,4031
1602255600,496.59,498.9,495.93,496.45,2650
1602256800,495.55,497.4,495.5,496.59,1652
1602258000,491.61,495.67,490.12,495.65,3378
1602259200,494.09,495.44,491.53,491.78,2022
1602260400,494.45,494.78,491.97,494.05,880
1602261600,493.9,496.5,493.66,494.33,1769
1602262800,493.63,494.25,491.96,493.91,1096
1602264000,491.19,493.63,490.79,493.62,1344
1602265200,492.15,493.08,490.22,491.28,1592
1602266400,489.99,492.14,488.94,492.14,1729
1602267600,489.41,490.9,488.41,489.93,1253
1602268800,491.07,491.65,488.97,489.37,1305
1602270000,489.43,491.34,488.21,490.89,1249
1602271200,490.2,491.06,488.28,489.3,1676
1602272400,492.5,492.53,489.51,490.28,2899
1602273600,492.4,493.0,492.3,492.41,1343
1602274800,492.6,492.86,492.3,492.6,62
1602276000,492.7,492.89,492.5,492.89,15
1602277200,492.4,492.64,492.4,492.64,14
1602278400,492.89,492.89,492.87,492.87,3
1602279600,492.8,492.85,492.8,492.85,4
1602280800,492.99,493.0,492.88,492.88,10
1602282000,492.7,492.85,492.7,492.85,5
1602283200,492.95,492.95,492.95,492.95,1
1602284400,493.0,493.0,493.0,493.0,6
1602285600,492.7,493.0,492.7,493.0,5
1602286800,493.0,493.1,492.7,493.05,44
1602494400,499.65,500.0,499.65,500.0,5
1602495600,499.7,499.7,499.7,499.7,1
1602496800,499.54,499.8,499.0,499.0,10
1602498000,498.05,500.14,498.05,499.54,6
1602499200,498.05,498.05,498.05,498.05,0
1602500400,499.77,499.94,499.12,499.13,7
1602501600,500.0,500.0,499.75,499.75,17
1602502800,501.48,501.48,499.9,499.9,43
1602504000,501.98,502.2,499.01,499.9,104
1602505200,501.87,502.0,501.2,501.6,39
1602506400,501.2,502.02,501.2,501.37,47
1602507600,499.71,502.25,499.71,501.04,64
1602508800,500.87,506.11,500.0,500.02,4862
1602510000,497.69,502.0,495.41,500.87,4928
1602511200,499.49,500.36,494.6,497.73,2721
1602512400,498.45,500.94,498.27,499.67,1900
1602513600,497.96,499.16,496.0,498.56,1377
1602514800,493.28,498.15,493.0,497.98,2270
1602516000,494.79,495.4,491.9,493.14,1987
1602517200,491.44,495.0,490.47,494.74,1902
1602518400,495.69,496.46,491.0,491.43,2561
1602519600,496.41,497.35,495.12,495.82,2247
1602520800,497.25,498.24,496.04,496.58,1267
