,close,high,low,open,volume
1599724800,338.29,338.37,337.87,338.36,95
1599725100,338.4,338.4,338.08,338.22,16
1599725400,338.33,338.33,338.28,338.3,22
1599725700,338.07,338.08,337.75,337.75,66
1599726000,337.84,338.07,337.64,338.07,153
1599726300,338.17,338.17,337.6,337.77,120
1599726600,338.32,338.35,338.2,338.32,20
1599726900,338.38,338.38,338.3,338.3,15
1599727200,338.48,338.48,338.33,338.4,39
1599727500,338.7,338.75,338.5,338.5,52
1599727800,338.55,338.55,338.5,338.53,37
1599728100,338.52,338.6,338.52,338.59,5
1599728400,338.58,338.58,338.11,338.29,16
1599728700,338.85,338.94,338.52,338.52,47
1599729000,339.05,339.1,338.97,338.97,29
1599729300,339.06,339.06,339.06,339.06,1
1599729600,338.82,338.85,338.82,338.85,2
1599729900,338.7,338.99,338.7,338.79,27
1599730200,338.86,338.86,338.86,338.86,1
1599730500,339.12,339.15,338.99,339.15,44
1599730800,338.99,339.07,338.93,339.07,22
1599731100,339.21,339.21,338.92,338.92,28
1599731400,339.29,339.4,339.12,339.18,22
1599731700,339.35,339.35,339.21,339.32,114
1599732000,339.51,339.65,339.3,339.3,34
1599732300,339.99,340.05,339.6,339.6,304
1599732600,339.85,339.99,339.77,339.99,8
1599732900,339.66,339.89,339.66,339.84,17
1599733200,339.39,339.63,339.39,339.63,42
1599733500,338.94,339.25,338.86,339.22,61
1599733800,338.6,339.03,338.6,339.03,149
1599734100,338.21,338.52,338.08,338.51,326
1599734400,338.2,338.3,338.12,338.3,40
1599734700,338.44,338.46,338.03,338.26,40
1599735000,338.35,338.46,338.27,338.45,122
1599735300,338.12,338.44,337.94,338.35,128
1599735600,338.72,338.72,337.95,338.01,509
1599735900,338.2,338.81,338.2,338.76,213
1599736200,338.22,338.46,338.16,338.22,468
1599736500,338.04,338.25,338.01,338.23,131
1599736800,338.23,338.4,338.0,338.0,201
1599737100,338.61,338.61,338.2,338.2,195
1599737400,338.4,338.5,338.4,338.47,18
1599737700,338.34,338.75,338.28,338.5,324
1599738000,338.44,338.65,338.26,338.36,67
1599738300,338.7,338.78,338.41,338.41,107
1599738600,339.07,339.2,338.66,338.68,414
1599738900,339.3,339.44,339.06,339.11,496
1599739200,339.3,340.92,338.02,338.18,1473
1599739500,339.38,339.7,339.33,339.33,346
1599739800,339.37,339.53,339.2,339.35,755
