,close,high,low,open,volume
1599105600.0,355.62,356.38,355.6,355.86,17116
1599105900.0,356.11,356.16,355.45,355.63,10323
1599106200.0,355.38,356.1,355.18,356.1,11289
1599106500.0,356.06,356.22,355.25,355.38,12859
1599106800.0,355.19,356.06,355.18,356.06,8592
1599107100.0,355.8,355.82,355.16,355.18,5261
1599107400.0,355.55,355.92,355.48,355.77,5766
1599107700.0,354.57,355.58,354.54,355.56,10536
1599108000.0,354.67,354.83,354.34,354.57,8098
1599108300.0,353.73,354.69,353.6,354.69,10444
1599108600.0,352.27,353.81,352.01,353.74,18019
1599108900.0,352.74,353.04,352.25,352.28,16329
1599109200.0,352.63,353.15,352.05,352.74,10380
1599109500.0,351.81,352.83,351.41,352.63,16556
1599109800.0,351.72,352.23,351.54,351.81,17697
1599110100.0,350.42,351.89,350.35,351.73,26887
1599110400.0,351.62,351.7,350.42,350.42,16710
1599110700.0,351.32,351.62,350.72,351.62,9122
1599111000.0,349.91,351.48,349.84,351.33,13134
1599111300.0,348.77,350.19,348.3,349.89,24746
1599111600.0,348.74,349.28,348.49,348.8,20284
1599111900.0,345.43,348.77,345.31,348.74,36312
1599112200.0,346.31,346.68,345.2,345.4,43755
1599112500.0,347.28,347.34,346.06,346.31,21619
1599112800.0,347.44,347.89,346.86,347.28,16773
1599113100.0,348.26,348.37,346.51,347.46,21416
1599113400.0,348.65,349.31,348.21,348.26,23865
1599113700.0,348.7,349.36,348.33,348.66,14297
1599114000.0,349.38,349.4,348.7,348.71,8013
1599114300.0,348.05,349.39,347.72,349.36,12459
1599114600.0,347.72,348.3,347.14,348.06,9635
1599114900.0,348.19,348.39,347.46,347.73,9505
1599115200.0,348.56,348.62,348.14,348.2,12796
1599115500.0,348.57,348.85,348.01,348.54,13599
1599115800.0,347.88,348.57,347.86,348.55,7828
1599116100.0,347.55,348.14,347.43,347.88,9481
1599116400.0,346.35,347.81,346.33,347.55,9607
1599116700.0,347.06,347.42,346.04,346.34,9529
1599117000.0,346.36,347.2,346.28,347.05,8037
1599117300.0,345.72,346.92,345.7,346.36,12534
1599117600.0,345.98,346.23,345.49,345.72,8596
